;Vertex,頂点Index,位置_x,位置_y,位置_z,法線_x,法線_y,法線_z,エッジ倍率,UV_u,UV_v,追加UV1_x,追加UV1_y,追加UV1_z,追加UV1_w,追加UV2_x,追加UV2_y,追加UV2_z,追加UV2_w,追加UV3_x,追加UV3_y,追加UV3_z,追加UV3_w,追加UV4_x,追加UV4_y,追加UV4_z,追加UV4_w,ウェイト変形タイプ(0:BDEF1/1:BDEF2/2:BDEF4/3:SDEF/4:QDEF),ウェイト1_ボーン名,ウェイト1_ウェイト値,ウェイト2_ボーン名,ウェイト2_ウェイト値,ウェイト3_ボーン名,ウェイト3_ウェイト値,ウェイト4_ボーン名,ウェイト4_ウェイト値,C_x,C_y,C_z,R0_x,R0_y,R0_z,R1_x,R1_y,R1_z
Vertex,19045,-5.820362,7.849356,0.6842501,-0.7284046,0.6480337,0.2224388,1,0.21875,0.3571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19046,-6.56222,6.7242,1.535319,-0.7282222,0.6485469,0.2215389,1,0.203125,0.4285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19047,-6.289321,7.286777,0.7875484,-0.7286142,0.6480656,0.2216581,1,0.21875,0.3928572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19048,-6.758281,6.7242,0.8908466,-0.7286142,0.6480656,0.2216581,1,0.21875,0.4285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19049,-7.472929,5.599044,1.833463,-0.7284282,0.6485103,0.2209677,1,0.203125,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19050,-7.249659,5.599044,2.569482,-0.7284282,0.6485103,0.2209677,1,0.1875,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19051,-7.227241,6.161622,0.9941449,-0.7287717,0.6480888,0.2210718,1,0.21875,0.4642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19052,-7.6962,5.599044,1.097443,-0.7287717,0.6480888,0.2210718,1,0.21875,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19053,-2.690517,11.22482,0.8774979,-0.6641689,0.6514081,0.3668067,1,0.171875,0.1428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19054,-2.390409,11.7874,0.4261843,-0.6654005,0.6497655,0.3674874,1,0.1875,0.1071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19055,-2.832159,11.22482,0.6210296,-0.6654005,0.6497655,0.3674874,1,0.1875,0.1428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19056,-1.948659,12.34998,0.231339,-0.6639248,0.6496176,0.3704064,1,0.1875,0.0714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19057,-3.529831,10.09967,1.351559,-0.6663225,0.6511827,0.3632844,1,0.171875,0.2142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19058,-3.273909,10.66224,0.8158748,-0.667255,0.649943,0.3637924,1,0.1875,0.1785714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19059,-3.715659,10.09967,1.01072,-0.667255,0.649943,0.3637924,1,0.1875,0.2142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19060,-4.369145,8.974512,1.825619,-0.6676234,0.6510398,0.3611457,1,0.171875,0.2857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19061,-4.157409,9.53709,1.205565,-0.6683732,0.6500441,0.3615521,1,0.1875,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19062,-4.599159,8.974512,1.400411,-0.6683732,0.6500441,0.3615521,1,0.1875,0.2857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19063,-5.20846,7.849356,2.29968,-0.6684937,0.6509418,0.3597094,1,0.171875,0.3571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19064,-5.040909,8.411934,1.595256,-0.669121,0.65011,0.3600475,1,0.1875,0.3214286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19065,-5.482659,7.849356,1.790101,-0.669121,0.65011,0.3600475,1,0.1875,0.3571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19066,-6.047774,6.7242,2.773741,-0.6691168,0.6508706,0.3586786,1,0.171875,0.4285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19067,-5.924409,7.286777,1.984946,-0.6696558,0.6501564,0.3589675,1,0.1875,0.3928572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19068,-6.366159,6.7242,2.179791,-0.6696558,0.6501564,0.3589675,1,0.1875,0.4285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19069,-6.887089,5.599044,3.247801,-0.669585,0.6508163,0.3579023,1,0.171875,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19070,-6.524518,5.599044,3.926121,-0.669585,0.6508163,0.3579023,1,0.15625,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19071,-6.807909,6.161622,2.374637,-0.6700581,0.6501904,0.3581546,1,0.1875,0.4642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19072,-7.249659,5.599044,2.569482,-0.6700581,0.6501904,0.3581546,1,0.1875,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19073,-2.358257,11.22482,1.358763,-0.5770229,0.653941,0.4892911,1,0.140625,0.1428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19074,-2.15131,11.7874,0.8547508,-0.5782791,0.6520306,0.4903564,1,0.15625,0.1071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19075,-2.548875,11.22482,1.133966,-0.5782791,0.6520306,0.4903564,1,0.15625,0.1428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19076,-1.753746,12.34998,0.5755354,-0.5759343,0.6518546,0.4933409,1,0.15625,0.07142854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19077,-3.093922,10.09967,1.991144,-0.5802869,0.6536863,0.4857585,1,0.140625,0.2142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19078,-2.946439,10.66224,1.413182,-0.5812425,0.6522408,0.4865584,1,0.15625,0.1785715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19079,-3.344003,10.09967,1.692397,-0.5812425,0.6522408,0.4865584,1,0.15625,0.2142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19080,-3.829587,8.974512,2.623526,-0.5822678,0.6535226,0.4836037,1,0.140625,0.2857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19081,-3.741568,9.53709,1.971613,-0.5830384,0.6523604,0.4842439,1,0.15625,0.2499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19082,-4.139132,8.974512,2.250828,-0.5830384,0.6523604,0.4842439,1,0.15625,0.2857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19083,-4.565251,7.849356,3.255908,-0.5835971,0.6534098,0.4821514,1,0.140625,0.3571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19084,-4.536696,8.411934,2.530044,-0.5842426,0.6524378,0.4826856,1,0.15625,0.3214285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19085,-4.934261,7.849356,2.809259,-0.5842426,0.6524378,0.4826856,1,0.15625,0.3571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19086,-5.300916,6.7242,3.88829,-0.5845507,0.6533276,0.4811065,1,0.140625,0.4285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19087,-5.331825,7.286777,3.088474,-0.5851068,0.6524921,0.4815642,1,0.15625,0.3928572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19088,-5.729389,6.7242,3.36769,-0.5851068,0.6524921,0.4815642,1,0.15625,0.4285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19089,-6.036581,5.599044,4.520672,-0.5852687,0.6532645,0.4803187,1,0.140625,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19090,-5.548645,5.599044,5.115223,-0.5852687,0.6532645,0.4803187,1,0.125,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19091,-6.126954,6.161622,3.646905,-0.5857567,0.6525321,0.4807193,1,0.15625,0.4642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19092,-6.524518,5.599044,3.926121,-0.5857567,0.6525321,0.4807193,1,0.15625,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19093,-1.93537,11.22482,1.768044,-0.4692952,0.6562485,0.5908468,1,0.109375,0.1428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19094,-1.829539,11.7874,1.230392,-0.4703114,0.6543653,0.5921261,1,0.125,0.1071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19095,-2.167639,11.22482,1.583559,-0.4703114,0.6543653,0.5921261,1,0.125,0.1428573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19096,-1.491438,12.34998,0.8772259,-0.4674811,0.6541898,0.5945562,1,0.125,0.07142854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19097,-2.539114,10.09967,2.535067,-0.4731324,0.6560045,0.5880508,1,0.109375,0.2142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19098,-2.50574,10.66224,1.936725,-0.4739091,0.6545763,0.5890161,1,0.125,0.1785715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19099,-2.84384,10.09967,2.289892,-0.4739091,0.6545763,0.5890161,1,0.125,0.2142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19100,-3.142859,8.974512,3.30209,-0.4754728,0.6558472,0.5863361,1,0.109375,0.2857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19101,-3.181941,9.53709,2.643058,-0.4761013,0.6546967,0.5871115,1,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19102,-3.520041,8.974512,2.996224,-0.4761013,0.6546967,0.5871115,1,0.125,0.2857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19103,-3.746603,7.849356,4.069113,-0.4770486,0.6557384,0.5851768,1,0.109375,0.3571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19104,-3.858142,8.411934,3.349391,-0.4775766,0.6547752,0.5858242,1,0.125,0.3214285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19105,-4.196242,7.849356,3.702557,-0.4775766,0.6547752,0.5858242,1,0.125,0.3571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19106,-4.350347,6.7242,4.836136,-0.4781822,0.6556587,0.5843402,1,0.109375,0.4285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19107,-4.534343,7.286777,4.055724,-0.4786364,0.6548306,0.5848966,1,0.125,0.3928571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19108,-4.872443,6.7242,4.40889,-0.4786364,0.6548306,0.5848966,1,0.125,0.4285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19109,-4.954091,5.599044,5.603159,-0.4790362,0.6555971,0.5837096,1,0.109375,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19110,-4.359538,5.599044,6.091094,-0.4790362,0.6555971,0.5837096,1,0.09375,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19111,-5.210544,6.161622,4.762056,-0.4794359,0.6548712,0.584196,1,0.125,0.4642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19112,-5.548645,5.599044,5.115223,-0.4794359,0.6548712,0.584196,1,0.125,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19113,-1.438108,11.22482,2.089615,-0.3459557,0.6580921,0.6687521,1,0.078125,0.1428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19114,-1.437458,11.7874,1.538673,-0.3465874,0.6565159,0.6699732,1,0.09375,0.1071428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19115,-1.703101,11.22482,1.95253,-0.3465874,0.6565159,0.6699732,1,0.09375,0.1428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19116,-1.171814,12.34998,1.124817,-0.3438808,0.6563686,0.6715104,1,0.09375,0.07142854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19117,-1.88673,10.09967,2.962425,-0.3495613,0.6578938,0.6670702,1,0.078125,0.2142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19118,-1.968745,10.66224,2.366386,-0.3500464,0.6566956,0.6679959,1,0.09375,0.1785713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19119,-2.234389,10.09967,2.780243,-0.3500464,0.6566956,0.6679959,1,0.09375001,0.2142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19120,-2.335352,8.974512,3.835234,-0.3517703,0.657766,0.6660342,1,0.078125,0.2857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19121,-2.500032,9.53709,3.194099,-0.3521639,0.6567996,0.6667796,1,0.09375001,0.2499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19122,-2.765676,8.974512,3.607956,-0.3521639,0.6567996,0.6667796,1,0.09375001,0.2857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19123,-2.783974,7.849356,4.708044,-0.3532615,0.6576781,0.6653314,1,0.078125,0.3571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19124,-3.03132,8.411934,4.021812,-0.3535934,0.656868,0.665955,1,0.09375,0.3214285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19125,-3.296963,7.849356,4.435669,-0.3535934,0.656868,0.665955,1,0.09375,0.3571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19126,-3.232596,6.7242,5.580853,-0.3543371,0.6576132,0.6648234,1,0.078125,0.4285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19127,-3.562607,7.286777,4.849525,-0.3546228,0.6569166,0.6653595,1,0.09375,0.3928572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19128,-3.82825,6.7242,5.263382,-0.3546228,0.6569166,0.6653595,1,0.09374999,0.4285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19129,-3.681218,5.599044,6.453663,-0.3551493,0.6575638,0.6644387,1,0.078125,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19130,-3.002898,5.599044,6.816232,-0.3551493,0.6575638,0.6644387,1,0.0625,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19131,-4.093894,6.161622,5.677238,-0.3554005,0.6569518,0.6649097,1,0.09375,0.4642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19132,-4.359538,5.599044,6.091094,-0.3554005,0.6569518,0.6649097,1,0.09375,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19133,-0.8855808,11.22482,2.311116,-0.2118055,0.659287,0.7214424,1,0.046875,0.1428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19134,-0.990137,11.7874,1.767747,-0.2120635,0.6582436,0.7223188,1,0.0625,0.1071428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19135,-1.173115,11.22482,2.2267,-0.2120635,0.6582436,0.7223188,1,0.0625,0.1428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19136,-0.8071586,12.34998,1.308794,-0.2101165,0.6581464,0.722976,1,0.0625,0.07142848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19137,-1.16184,10.09967,3.256793,-0.2143632,0.6591592,0.7208034,1,0.046875,0.2142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19138,-1.356094,10.66224,2.685653,-0.2145614,0.6583648,0.7214702,1,0.0625,0.1785714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19139,-1.539072,10.09967,3.144606,-0.2145614,0.6583648,0.7214702,1,0.0625,0.2142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19140,-1.4381,8.974512,4.202469,-0.215935,0.6590774,0.720409,1,0.046875,0.2857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19141,-1.72205,9.53709,3.603559,-0.2160962,0.6584361,0.7209469,1,0.0625,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19142,-1.905028,8.974512,4.062512,-0.2160962,0.6584361,0.7209469,1,0.0625,0.2857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19143,-1.714359,7.849356,5.148146,-0.2169991,0.6590214,0.7201404,1,0.046875,0.3571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19144,-2.088006,8.411934,4.521465,-0.2171349,0.6584839,0.720591,1,0.0625,0.3214285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19145,-2.270985,7.849356,4.980419,-0.2171349,0.6584839,0.720591,1,0.0625,0.3571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19146,-1.990618,6.7242,6.093823,-0.217767,0.6589812,0.7199453,1,0.046875,0.4285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19147,-2.453963,7.286777,5.439372,-0.2178846,0.6585177,0.7203338,1,0.0625,0.3928571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19148,-2.636941,6.7242,5.898325,-0.2178846,0.6585177,0.7203338,1,0.0625,0.4285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19149,-2.266878,5.599044,7.0395,-0.2183473,0.6589494,0.7197987,1,0.046875,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19150,-1.530858,5.599044,7.262768,-0.2183473,0.6589494,0.7197987,1,0.03125,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19151,-2.81992,6.161622,6.357278,-0.2184506,0.6585431,0.7201391,1,0.0625,0.4642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
